stdno,name,gender,country,curriculum,scholarship,college,earned,classif,yearlevel,allowed,grp,npriority,nalternates,ncurrent
4679-47743,Anne Arnold,F,1,BSAM-2011,0,CAS,34,1,2,20,3,8,5,0,
0023-93726,Neil Coleman,F,1,BSA-2011,0,CA,36,1,2,18,3,8,13,0,
6760-89358,Jan Bond,F,1,BSAM-2011,0,CAS,34,1,2,20,3,8,5,0,
3279-68647,Ava Dickens,F,1,BSCE-2011,0,CEAT,35,1,2,17,3,7,5,0,
0195-09183,Paul Mackay,F,1,BSF-2011,0,CFNR,36,1,2,21,3,9,10,0,
9502-17544,Gordon Clarkson,F,1,BSAM-2011,0,CAS,34,1,2,20,3,8,5,0,
2266-44149,Thomas Howard,M,1,BSSTAT-2011,0,CAS,37,1,2,19,3,8,12,0,
4768-04930,Theresa Fraser,F,1,BSABT-2011,0,CA,39,2,2,19,3,9,15,0,
6559-85883,Phil Russell,M,1,BSAP-2011,0,CAS,40,2,2,18,3,7,4,0,
9943-24399,Jennifer Nash,M,1,BSF-2011,0,CFNR,32,1,2,21,3,9,11,0,
6175-26439,Karen McDonald,M,1,BSA-2011,0,CA,39,1,2,18,3,8,12,0,
7103-87278,Diana Paige,F,1,BSDC-2011,0,CDC,36,1,2,18,3,8,8,0,
0334-76359,Alison Forsyth,F,1,BSFT-2011,0,CA,40,2,2,19,3,9,12,0,
7157-89348,Lucas Abraham,F,1,BSAM-2011,0,CAS,34,1,2,20,3,8,5,0,
8019-40323,Andrew Churchill,F,1,BSHE-2011,0,CHE,15,1,1,18,3,7,8,0,
0326-23093,Warren Black,F,1,BSDC-2011,0,CDC,36,1,2,18,3,7,8,0,
0943-88538,Ella Bond,M,1,BSN-2011,0,CHE,39,2,2,20,3,8,8,0,
1343-14593,Diane North,M,1,BSABT-2011,0,CA,34,1,2,19,3,9,11,0,
9074-62560,Penelope Black,M,1,BSABM-2011,0,CEM,36,2,2,17,3,7,11,0,
8328-96180,Anna Davies,F,1,BSAECO-2011,0,CEM,19,1,2,18,3,7,3,0,
2002-97390,Fiona Hemmings,M,1,BACA-2011,0,CAS,39,2,2,18,3,8,3,0,
9088-30289,Kimberly Bower,F,1,PREVM-2011,0,CVM,35,2,2,19,3,8,5,0,
0297-81313,Boris Lawrence,M,1,BSHE-2011,0,CHE,33,1,2,20,3,9,13,0,
8339-94376,Michelle Kerr,F,1,BSF-2011,0,CFNR,18,1,2,21,3,9,13,0,
0001-43875,Amanda Gray,F,1,BSAECO-2011,0,CEM,42,2,2,18,3,8,13,0,
7069-00547,Lisa Skinner,F,1,BACA-2011,0,CAS,36,2,2,18,3,8,4,0,
2600-58697,Gabrielle Nolan,M,1,BSEE-2011,0,CEAT,37,1,2,18,3,7,7,0,
8773-11179,Diana Poole,F,1,BSCE-2011,0,CEAT,44,1,2,17,3,7,3,0,
8072-92585,Kevin Knox,M,1,BSN-2011,0,CHE,39,2,2,20,3,9,8,0,
4927-99110,Emily Rampling,M,1,BSABM-2011,0,CEM,36,2,2,17,3,7,8,0,
4031-06911,Ian May,M,1,BSAM-2011,0,CAS,17,1,2,20,3,8,8,0,
3139-86083,Fiona Peters,M,1,BSAM-2011,0,CAS,34,1,2,20,3,8,5,0,
1579-45818,Lily Chapman,M,1,BSABT-2011,0,CA,33,1,2,19,3,9,13,0,
1307-94633,Leah Walker,M,1,BASOC-2012,0,CAS,30,1,2,18,3,8,16,0,
2188-42789,Virginia Ince,M,1,BSIE-2013,0,CEAT,39,1,2,21,3,7,3,0,
8670-67878,Gabrielle Watson,M,1,BSCE-2011,0,CEAT,38,1,2,17,3,7,5,0,
5700-11977,Elizabeth Vaughan,M,1,BSMATH-2011,0,CAS,34,2,2,17,3,6,6,0,
0918-37197,Rebecca Ball,M,1,BSCE-2011,0,CEAT,38,1,2,17,3,7,5,0,
1175-41302,Ella Alsop,M,1,BSCS-2011-SP-PR,0,CAS,26,1,2,18,3,8,9,0,
7050-71130,Jan Wilson,F,1,PREVM-2011,0,CVM,38,2,2,19,3,8,4,0,
9989-62904,Sam Hardacre,F,1,BSAM-2011,0,CAS,31,1,2,20,3,7,6,0,
5086-87300,Rose Berry,F,1,BSAECO-2011,0,CEM,19,1,2,18,3,7,3,0,
3809-19839,Isaac Powell,M,1,BSABM-2011,0,CEM,36,2,2,17,3,8,11,0,
9203-15782,Christian Watson,F,1,BSDC-2011,0,CDC,36,1,2,18,3,8,8,0,
0767-36495,Steven King,M,1,PREVM-2011,0,CVM,38,2,2,19,3,8,4,0,
5849-96806,Leonard Edmunds,F,1,BSBIO-2011,0,CAS,36,1,2,19,3,9,14,0,
4645-37709,Nicola Lawrence,F,1,PREVM-2011,0,CVM,32,2,2,19,3,7,4,0,
1184-60088,Amy Allan,M,1,BSABE-2011,0,CEAT,37,1,2,20,3,9,9,0,
2889-97576,Amelia Alsop,F,1,BSHE-2011,0,CHE,39,2,2,20,3,8,11,0,
0264-90655,Evan Hodges,M,1,BSABM-2011,0,CEM,36,2,2,17,3,8,12,0,
7640-64343,Oliver Henderson,F,1,BSCHE-2011-GEN,0,CEAT,24,1,2,20,3,8,4,0,
4058-02610,Michelle Parr,F,1,BSIE-2013,0,CEAT,32,1,2,21,3,9,6,0,
3357-67304,Sally Forsyth,F,1,BSCE-2011,0,CEAT,38,1,2,17,3,7,5,0,
8762-55602,Jessica Johnston,M,1,BSCS-2011-SP-PR,0,CAS,32,1,2,18,3,8,8,0,
6414-90697,Brandon Powell,F,1,BASOC-2012,0,CAS,33,1,2,18,3,8,16,0,
5898-68102,Fiona Wallace,F,1,BSDC-2011,0,CDC,36,1,2,18,3,8,8,0,
6478-52838,Blake Scott,F,1,BSEE-2011,0,CEAT,37,1,2,18,3,7,7,0,
7013-86413,Theresa MacDonald,F,1,BSDC-2011,0,CDC,36,1,2,18,3,8,8,0,
0912-78614,Joseph Metcalfe,F,1,BSBIO-2011,0,CAS,36,1,2,19,3,9,14,0,
1837-98068,Jane Parr,F,1,BSA-2011,0,CA,36,1,2,18,3,8,11,0,
8551-50160,Rebecca Smith,M,1,BSDC-2011,0,CDC,36,1,2,18,3,8,8,0,
6396-91719,Sophie McGrath,F,1,BSDC-2011,0,CDC,36,1,2,18,3,8,8,0,
5501-13308,Liam Parsons,M,1,BSMATH-2011,0,CAS,34,2,2,17,3,6,6,0,
9819-25228,Donna Hudson,F,1,BSDC-2011,0,CDC,36,1,2,18,3,8,8,0,
7549-48026,Victor Burgess,F,1,BSDC-2011,0,CDC,36,1,2,18,3,8,8,0,
6256-79452,Andrea Manning,F,1,BSDC-2011,0,CDC,33,1,2,18,3,7,5,0,
2152-36538,Sonia Berry,F,1,PREVM-2011,0,CVM,38,2,2,19,3,8,4,0,
3225-94356,Jan Cameron,F,1,BASOC-2012,0,CAS,15,1,2,18,3,8,19,0,
5847-39361,Isaac Simpson,F,1,BSDC-2011,0,CDC,42,2,2,18,3,8,6,0,
2248-69575,Jake Howard,F,1,BSIE-2013,0,CEAT,31,1,2,21,3,8,7,0,
1871-39614,Joe Lewis,F,1,BSDC-2011,0,CDC,39,2,2,18,3,8,7,0,
3348-77968,Lily Jones,F,1,BSDC-2011,0,CDC,33,1,2,18,3,8,7,0,
3871-68512,Phil Reid,M,1,BSABT-2011,0,CA,39,2,2,19,3,9,15,0,
5878-18278,Chloe Dyer,F,1,BSMST-2011-BIO,0,CAS,42,2,2,20,3,9,10,0,
9985-00235,Ruth Grant,M,1,BSMST-2011-BIO,0,CAS,42,2,2,20,3,9,10,0,
5000-80112,Joe Lewis,F,1,BSAECO-2011,0,CEM,39,2,2,18,3,8,13,0,
8666-18831,David Hunter,F,1,BSECO-2012,0,CEM,35,2,2,18,3,8,6,0,
0783-55900,Carolyn Welch,F,1,BSCHE-2011-GEN,0,CEAT,30,1,2,20,3,10,9,0,
5780-72046,Faith Gray,F,1,BSHE-2011,0,CHE,18,1,2,20,3,8,14,0,
0772-19139,Jennifer Nash,M,1,BSABT-2011,0,CA,33,1,2,19,3,9,16,0,
4136-11654,Justin Brown,F,1,BSN-2011,0,CHE,36,1,2,20,3,8,9,0,
5404-22313,Richard Dyer,M,1,BSMATH-2011,0,CAS,34,2,2,17,3,7,6,0,
1704-60264,Christian Watson,F,1,BAPHLO-2011,0,CAS,36,2,2,18,3,8,6,0,
9861-54462,Jessica Hill,F,1,BSIE-2013,0,CEAT,32,1,2,21,3,9,6,0,
0417-78739,Vanessa King,F,1,BSIE-2013,0,CEAT,39,1,2,21,3,8,8,0,
1663-05664,Caroline Davidson,M,1,BSF-2011,0,CFNR,29,1,2,21,3,9,11,0,
0368-88830,James Oliver,M,1,BSAECO-2011,0,CEM,24,1,2,18,3,8,12,0,
5705-80700,James Manning,M,1,BSAECO-2011,0,CEM,36,2,2,18,3,8,13,0,
0477-82334,Ian Manning,F,1,BSMST-2011-MATH,0,CAS,26,1,2,19,3,8,6,0,
0899-29578,Ruth Bailey,M,1,BSBIO-2011,0,CAS,33,1,2,19,3,8,15,0,
8572-04538,Max Scott,F,1,BSN-2011,0,CHE,39,2,2,20,3,9,8,0,
0478-65082,Andrea Blake,F,1,BSAECO-2011,0,CEM,36,2,2,18,3,7,13,0,
1847-71210,John Mitchell,F,1,BSCE-2011,0,CEAT,28,1,2,17,3,8,5,0,
6360-00603,Bernadette Hart,F,1,BSECO-2012,0,CEM,38,2,2,18,3,7,5,0,
5444-71919,Diane Stewart,F,1,BSN-2011,0,CHE,36,1,2,20,3,9,9,0,
1632-97452,Cameron Hunter,M,1,BSN-2011,0,CHE,39,2,2,20,3,8,8,0,
2199-17762,Robert Buckland,M,1,BSN-2011,0,CHE,45,2,2,20,3,8,6,0,
5682-44260,Kimberly Bower,F,1,BSFT-2011,0,CA,40,2,2,19,3,9,12,0,
5308-27655,Theresa Grant,M,1,BSABE-2011,0,CEAT,40,1,2,20,3,9,8,0,
7310-34843,Michael Clark,M,1,BSBIO-2011,0,CAS,39,2,2,19,3,9,13,0,
2141-24638,Ella Alsop,F,1,BSF-2011,0,CFNR,26,1,2,21,3,9,9,0,
7737-73436,Owen Wilkins,F,1,BACA-2011,0,CAS,36,2,2,18,3,7,2,0,
5910-06788,Ella Davidson,F,1,BSDC-2011,0,CDC,36,1,2,18,3,8,6,0,
7352-20300,Michelle Bower,F,1,BSF-2011,0,CFNR,34,1,2,21,3,9,8,0,
9347-07053,Diana McLean,F,1,BSABT-2011,0,CA,39,2,2,19,3,9,15,0,
7198-45200,Lauren Bower,M,1,BSCE-2011,0,CEAT,40,1,2,17,3,7,3,0,
0048-53383,Pippa Dyer,M,1,BSCS-2011-SP-PR,0,CAS,35,1,2,18,3,8,8,0,
7761-09390,Elizabeth Mitchell,F,1,BACA-2011,0,CAS,36,2,2,18,3,8,2,0,
5014-37002,Joseph Mills,F,1,BSABT-2011,0,CA,39,2,2,19,3,9,15,0,
4087-62145,Jan Wilson,F,1,BSAM-2011,0,CAS,40,2,2,20,3,8,4,0,
2989-44003,Dorothy Russell,M,1,BSABT-2011,0,CA,33,1,2,19,3,9,13,0,
0533-07148,Austin Lyman,M,1,BSA-2011,0,CA,16,1,1,19,3,9,13,0,
5316-85164,Katherine Taylor,M,1,BSECO-2012,0,CEM,35,2,2,18,3,8,0,0,
8243-93507,William Lambert,M,1,BSCHE-2011-GEN,0,CEAT,31,1,2,20,3,8,1,0,
7895-05562,John Cornish,M,1,BSAECO-2011,0,CEM,33,1,2,18,3,7,13,0,
8274-16118,Karen McDonald,F,1,PREVM-2011,0,CVM,38,2,2,19,3,8,4,0,
9166-90001,Olivia Baker,F,1,BSDC-2011,0,CDC,36,1,2,18,3,8,8,0,
1206-53940,Irene Young,F,1,BSABT-2011,0,CA,45,2,2,19,3,9,13,0,
7678-94126,Jennifer Clark,F,1,BSABT-2011,0,CA,36,1,2,19,3,9,15,0,
3655-96878,Dan Anderson,F,1,BSCHE-2011-GEN,0,CEAT,24,1,2,20,3,10,10,0,
8151-10878,Jan Parsons,M,1,BSBIO-2011,0,CAS,36,1,2,19,3,9,13,0,
7270-96460,Andrew Kerr,M,1,BSABE-2011,0,CEAT,37,1,2,20,3,8,2,0,
2018-37890,Sue Wallace,F,1,BSFT-2011,0,CA,40,2,2,19,3,9,12,0,
1907-54839,Cameron Harris,M,1,BSEE-2011,0,CEAT,34,1,2,18,3,7,7,0,
4114-00147,Joan Wright,M,1,BSEE-2011,0,CEAT,32,1,2,18,3,7,7,0,
3315-48218,Jason Bell,F,1,BSF-2011,0,CFNR,30,1,2,21,3,9,8,0,
5906-03463,Edward Ogden,F,1,BSN-2011,0,CHE,39,2,2,20,3,8,8,0,
1716-76521,Donna Mitchell,F,1,BSN-2011,0,CHE,39,2,2,20,3,8,8,0,
9723-65366,Jennifer Paige,M,1,BSN-2011,0,CHE,39,2,2,20,3,8,8,0,
6142-69247,Abigail Bower,M,1,BSAP-2011,0,CAS,34,1,2,18,3,7,6,0,
9741-18727,Katherine Taylor,F,1,BSEE-2011,0,CEAT,37,1,2,18,3,7,7,0,
4356-53720,Charles Black,F,1,BSN-2011,0,CHE,39,2,2,20,3,8,8,0,
9996-98856,Dominic Allan,F,1,BSN-2011,0,CHE,36,1,2,20,3,9,9,0,
8726-52886,Tracey Hill,F,1,BSA-2011,0,CA,39,1,2,18,3,8,12,0,
4688-03995,Joseph Mills,F,1,BSN-2011,0,CHE,36,1,2,20,3,9,9,0,
6437-80901,Joe Lewis,F,1,BSHE-2011,0,CHE,45,2,2,20,3,9,11,0,
3151-20058,Diana Poole,F,1,PREVM-2011,0,CVM,41,4,2,19,3,8,3,0,
6774-50870,Irene Wright,F,1,PREVM-2011,0,CVM,38,2,2,19,3,8,4,0,
2800-41036,Sam Lambert,F,1,BSBIO-2011,0,CAS,39,2,2,19,3,9,13,0,
9304-94139,Warren Rutherford,F,1,BACA-2011,0,CAS,36,2,2,18,3,8,2,0,
7515-93395,Julia Howard,F,1,BSCS-2011-SP-PR,0,CAS,35,1,2,18,3,8,8,0,
2210-15398,Isaac Simpson,F,1,BASOC-2012,0,CAS,33,1,2,18,3,8,15,0,
2581-48775,Amanda Bower,F,1,BSBIO-2011,0,CAS,30,1,2,19,3,8,12,0,
1819-61037,Irene Wright,F,1,BSHE-2011,0,CHE,15,1,1,18,3,7,15,0,
8810-55158,Heather Blake,F,1,BSDC-2011,0,CDC,36,1,2,18,3,8,6,0,
7507-44485,Thomas Fisher,F,1,BSECO-2012,0,CEM,35,2,2,18,3,8,6,0,
4548-63403,Emma Carr,M,1,BSABT-2011,0,CA,39,2,2,19,3,9,15,0,
0386-03342,Ella Vaughan,F,1,BSN-2011,0,CHE,42,2,2,20,3,9,7,0,
2515-88840,Joan Turner,M,1,PREVM-2011,0,CVM,38,2,2,19,3,8,4,0,
3223-80255,Olivia Peters,M,1,BSMST-2011-BIO,0,CAS,34,1,2,20,3,8,8,0,
8412-16486,Theresa Ferguson,F,1,BSBIO-2011,0,CAS,33,1,2,19,3,9,15,0,
0159-61378,Owen Coleman,F,1,BSMST-2011-CHEM,0,CAS,39,2,2,20,3,9,8,0,
1115-95599,Natalie Short,F,1,BSAECO-2011,0,CEM,36,2,2,18,3,8,13,0,
0242-66675,Emma Carr,F,1,BACA-2011,0,CAS,36,2,2,18,3,8,3,0,
8267-87517,Joshua Welch,F,1,BSCS-2011-SP-PR,0,CAS,35,1,2,18,3,8,8,0,
1085-21276,Karen McDonald,F,1,PREVM-2011,0,CVM,29,2,2,19,3,7,2,0,
1267-51682,Frank Hunter,F,1,BACA-2011,0,CAS,36,2,2,18,3,8,2,0,
4437-71813,Jake Mitchell,F,1,BASOC-2012,0,CAS,30,1,2,18,3,8,15,0,
3917-33101,Diana Martin,F,1,BSIE-2013,0,CEAT,39,1,2,21,3,8,8,0,
7218-84931,Kevin Knox,F,1,BACA-2011,0,CAS,36,2,2,18,3,8,3,0,
6286-77629,Theresa Ellison,F,1,BSHE-2011,0,CHE,33,1,2,20,3,9,12,0,
9936-44274,Michelle Wilkins,F,1,BSBIO-2011,0,CAS,36,1,2,19,3,9,14,0,
6703-44118,Dominic Sharp,F,1,BACA-2011,0,CAS,36,2,2,18,3,8,2,0,
5827-15256,Lauren Bower,F,1,BSMATH-2011,0,CAS,34,2,2,17,3,7,6,0,
4270-82228,Connor Fisher,F,1,BSDC-2011,0,CDC,36,1,2,18,3,8,1,0,
5748-15122,Sarah Young,F,1,BSBIO-2011,0,CAS,36,1,2,19,3,9,14,0,
6806-01404,Jake Howard,M,1,BSCS-2011-SP-PR,0,CAS,35,1,2,18,3,8,8,0,
1840-88834,Amanda Davies,F,1,BSHE-2011,0,CHE,36,1,2,20,3,9,12,0,
2676-78612,Angela Gill,F,1,BAPHLO-2011,0,CAS,36,2,2,18,3,8,8,0,
1258-70549,Gavin Abraham,F,1,BSECO-2012,0,CEM,35,2,2,18,3,8,6,0,
6179-03666,Ava Peake,F,1,BSDC-2011,0,CDC,33,1,2,18,3,8,7,0,
7025-28430,Rebecca Bailey,F,1,BSAM-2011,0,CAS,34,1,2,20,3,8,5,0,
2209-89776,Emily Murray,F,1,PREVM-2011,0,CVM,38,2,2,19,3,8,4,0,
9514-93337,Kylie Avery,F,1,PREVM-2011,0,CVM,38,2,2,19,3,8,4,0,
1621-75742,Kimberly Bower,F,1,BSIE-2013,0,CEAT,39,1,2,21,3,7,3,0,
2815-61077,Eric Brown,F,1,BSIE-2013,0,CEAT,42,1,2,21,3,8,8,0,
0784-76900,Grace May,M,1,BSBIO-2011,0,CAS,33,1,2,19,3,9,15,0,
8139-07836,Rose Ross,F,1,PREVM-2011,0,CVM,33,2,2,19,3,8,3,0,
9087-78640,Lisa Quinn,F,1,PREVM-2011,0,CVM,38,2,2,19,3,8,4,0,
0516-40384,Jason Bell,F,1,BSBIO-2011,0,CAS,36,1,2,19,3,9,14,0,
4981-03477,Tracey Hill,F,1,BSF-2011,0,CFNR,21,1,2,21,3,8,8,0,
2200-57118,Dominic Sharp,M,1,BSAECO-2011,0,CEM,34,1,2,18,3,7,7,0,
0973-00776,Ruth Taylor,M,1,BSCE-2011,0,CEAT,35,1,2,17,3,7,5,0,
2271-12178,Theresa Ellison,M,1,BSA-2011,0,CA,39,1,2,18,3,8,12,0,
2462-58617,Sally Skinner,F,1,BSDC-2011,0,CDC,36,1,2,18,3,7,6,0,
5356-30866,Natalie Short,F,1,BSSTAT-2011,0,CAS,41,2,2,19,3,8,8,0,
3453-16259,Michelle Short,M,1,BSN-2011,0,CHE,27,1,2,20,3,7,10,0,
4565-63895,Victor Burgess,M,1,BSN-2011,0,CHE,25,1,2,20,3,7,5,0,
1245-60448,Zoe Manning,F,1,BSF-2011,0,CFNR,21,1,2,21,3,9,10,0,
0332-70644,Wendy Manning,F,1,BSECO-2012,0,CEM,35,2,2,18,3,7,6,0,
1542-16473,Katherine Lee,F,1,BASOC-2012,0,CAS,30,1,2,18,3,8,17,0,
7378-19343,Joan Wright,M,1,BSCE-2011,0,CEAT,24,1,2,17,3,8,6,0,
2016-42466,Owen Wilkins,M,1,BSN-2011,0,CHE,18,1,2,20,3,8,12,0,
1712-63011,Christian Watson,M,1,BSF-2011,0,CFNR,18,1,2,21,3,9,13,0,
7588-25933,Victor Burgess,F,1,BSN-2011,0,CHE,33,1,2,20,3,9,7,0,
1085-46577,Lillian Harris,M,1,BSA-2011,0,CA,19,1,2,18,3,8,14,0,
7548-27045,Katherine Lee,M,1,BSECO-2012,0,CEM,32,1,2,18,3,7,7,0,
0034-75917,Heather Blake,F,1,BASOC-2012,0,CAS,30,1,2,18,3,7,6,0,
8970-55643,Dorothy Hill,M,1,BSMATH-2011,0,CAS,34,2,2,17,3,6,6,0,
5121-71495,Carolyn Davidson,F,1,BSCS-2011-SP-PR,0,CAS,41,2,2,18,3,8,7,0,
0347-33532,Tracey Bailey,F,1,BSN-2011,0,CHE,39,2,2,20,3,8,8,0,
4535-15396,Connor Mackay,M,1,BSECO-2012,0,CEM,35,2,2,18,3,8,6,0,
6862-73726,Rose Berry,F,1,BSF-2011,0,CFNR,24,1,2,21,3,9,10,0,
9547-96407,Jessica Rampling,F,1,BACA-2011,0,CAS,33,1,2,18,3,8,2,0,
7145-62066,Adam MacLeod,M,1,BSEE-2011,0,CEAT,37,1,2,18,3,7,7,0,
9387-08935,Christian Clark,F,1,BSSTAT-2011,0,CAS,37,1,2,19,3,8,13,0,
6730-39632,Lillian Pullman,M,1,BSCHEM-2011,0,CAS,42,2,2,19,3,7,10,0,
9925-56745,Theresa Ellison,F,1,BSCE-2011,0,CEAT,38,1,2,17,3,7,5,0,
6936-76878,Chloe Walsh,F,1,BACA-2011,0,CAS,36,2,2,18,3,7,4,0,
0910-16722,Maria Ince,F,1,PREVM-2011,0,CVM,38,2,2,19,3,8,4,0,
3544-65232,Lily Chapman,F,1,BSCHEM-2011,0,CAS,44,2,2,19,3,7,9,0,
6110-20926,Sonia Carr,M,1,BSF-2011,0,CFNR,32,1,2,21,3,9,11,0,
2496-31678,Dylan Lewis,F,1,BACA-2011,0,CAS,36,2,2,18,3,8,7,0,
0169-64909,Ian Wallace,M,1,BSCS-2011-SP-PR,0,CAS,32,1,2,18,3,8,8,0,
0333-36651,Stephanie Sanderson,F,1,BSF-2011,0,CFNR,21,1,2,21,3,9,11,0,
1698-50900,Isaac Scott,F,1,BSFT-2011,0,CA,40,2,2,19,3,8,9,0,
3592-34339,Megan Murray,F,1,BSHE-2011,0,CHE,21,1,2,20,3,8,13,0,
0496-05190,Christopher Cameron,M,1,PREVM-2011,0,CVM,38,2,2,19,3,8,4,0,
7845-61559,Harry Coleman,F,1,BSABT-2011,0,CA,27,1,2,19,3,8,9,0,
4836-17447,Sam Lambert,F,1,BSECO-2012,0,CEM,0,1,1,17,3,8,0,0,
7776-95733,Lillian Harris,F,1,BSCHEM-2011,0,CAS,41,2,2,19,3,7,10,0,
8253-88309,Gavin Hart,F,1,BSA-2011,0,CA,39,1,2,18,3,8,12,0,
8181-91167,Christian Watson,M,1,BSFT-2011,0,CA,35,1,2,19,3,8,9,0,
8409-98332,Dominic Smith,F,1,BSBIO-2011,0,CAS,36,1,2,19,3,9,14,0,
2913-67171,Hannah Campbell,F,1,BSAM-2011,0,CAS,34,1,2,20,3,8,5,0,
9618-74070,Christopher Hunter,F,1,BSN-2011,0,CHE,42,2,2,20,3,8,7,0,
1093-33013,Oliver Ogden,F,1,BSN-2011,0,CHE,38,2,2,20,3,10,7,0,
6599-70414,Simon Lyman,F,1,BSHE-2011,0,CHE,39,2,2,20,3,8,11,0,
6990-90898,Boris Fraser,M,1,BASOC-2012,0,CAS,30,1,2,18,3,7,17,0,
6806-52156,Gabrielle Underwood,F,1,BACA-2011,0,CAS,36,2,2,18,3,8,2,0,
5903-85669,Heather Blake,M,1,BSEE-2011,0,CEAT,30,1,2,18,3,8,6,0,
0038-85682,Thomas Howard,M,1,BSCS-2011-SP-PR,0,CAS,17,1,2,18,3,8,9,0,
7298-61650,Phil Russell,M,1,BSA-2011,0,CA,24,1,2,18,3,9,9,0,
6358-86634,Zoe Piper,F,1,BACA-2011,0,CAS,36,2,2,18,3,8,2,0,
4557-55699,Leah Vaughan,F,1,BSBIO-2011,0,CAS,36,1,2,19,3,9,14,0,
5513-30229,Sarah Young,F,1,BSDC-2011,0,CDC,36,1,2,18,3,8,6,0,
4015-76742,Benjamin Clarkson,F,1,BSABM-2011,0,CEM,36,2,2,17,3,7,12,0,
5413-62631,Michelle Parr,F,1,BSCHE-2011-GEN,0,CEAT,41,1,2,20,3,9,9,0,
5720-08935,Nicola Lawrence,F,1,BSCS-2011-SP-PR,0,CAS,35,1,2,18,3,8,8,0,
0886-49987,Jake Avery,F,1,BSN-2011,0,CHE,39,2,2,20,3,8,8,0,
6242-98964,Oliver Henderson,F,1,BSFT-2011,0,CA,14,1,1,20,3,7,12,0,
8770-89295,Lillian Arnold,F,1,BSA-2011,0,CA,39,1,2,18,3,8,11,0,
9670-33074,Diana McLean,F,1,BSBIO-2011,0,CAS,36,1,2,19,3,9,14,0,
2000-53223,Cameron Harris,M,1,BSFT-2011,0,CA,0,1,1,20,3,10,0,0,
4929-64101,Stewart Manning,M,1,BSN-2011,0,CHE,42,2,2,20,3,9,7,0,
5134-39447,Lisa James,F,1,BSHE-2011,0,CHE,39,2,2,20,3,8,11,0,
7074-77140,Adrian Vance,M,1,BSCE-2011,0,CEAT,28,1,2,17,3,8,5,0,
7686-00264,Wendy Manning,M,1,BSAP-2011,0,CAS,26,1,2,18,3,8,4,0,
6712-25534,Amelia James,M,1,BSF-2011,0,CFNR,18,1,2,21,3,9,13,0,
7545-63844,Pippa North,F,1,BSMATH-2011,0,CAS,34,2,2,17,3,7,6,0,
1594-15703,Faith Scott,F,1,BSBIO-2011,0,CAS,36,1,2,19,3,9,14,0,
8066-19240,Richard Dyer,M,1,BSEE-2011,0,CEAT,34,1,2,18,3,7,7,0,
2610-62600,Sophie Davies,F,1,BSMATH-2011,0,CAS,34,2,2,17,3,6,6,0,
4101-00085,Kevin Cameron,F,1,PREVM-2011,0,CVM,38,2,2,19,3,8,4,0,
7115-26028,Sonia Carr,F,1,BSF-2011,0,CFNR,39,2,2,21,3,9,8,0,
2465-64208,Neil Welch,M,1,BSECO-2012,0,CEM,35,2,2,18,3,8,6,0,
0115-54571,Emily Rampling,F,1,BSMATH-2011,0,CAS,34,2,2,17,3,7,6,0,
6190-33314,Dylan Buckland,M,1,BSBIO-2011,0,CAS,36,1,2,19,3,9,14,0,
8551-68677,Cameron Hunter,M,1,BSCE-2011,0,CEAT,38,1,2,17,3,7,5,0,
1656-70842,Lily Jones,M,1,BSEE-2011,0,CEAT,41,1,2,18,3,7,5,0,
9432-28745,Stephanie Sanderson,F,1,BSA-2011,0,CA,39,1,2,18,3,8,12,0,
3071-32152,Lillian Arnold,M,1,BSSTAT-2011,0,CAS,35,1,2,19,3,8,12,0,
4257-05870,Sebastian North,M,1,BSCE-2011,0,CEAT,38,1,2,17,3,7,5,0,
5067-27777,Ava Peake,F,1,BSF-2011,0,CFNR,15,1,1,18,3,7,10,0,
6146-65823,Sonia Brown,M,1,BSCE-2011,0,CEAT,26,1,2,17,3,7,5,0,
4168-80737,James Manning,F,1,BSCHEM-2011,0,CAS,44,2,2,19,3,8,9,0,
9300-02586,Hannah Skinner,F,1,BSAECO-2011,0,CEM,30,1,2,18,3,8,14,0,
7383-44028,Lucas Smith,F,1,BSCS-2011-SP-PR,0,CAS,32,1,2,18,3,8,8,0,
9220-58310,Ruth Bailey,M,1,BSAECO-2011,0,CEM,33,1,2,18,3,8,13,0,
0878-62244,Warren Rutherford,F,1,BSN-2011,0,CHE,39,2,2,20,3,9,8,0,
8628-92581,Christopher Cameron,F,1,PREVM-2011,0,CVM,38,2,2,19,3,8,4,0,
7673-98011,Dan Anderson,M,1,BSAM-2011,0,CAS,17,1,2,20,3,8,8,0,
4752-18352,Nicola Lawrence,M,1,BSFT-2011,0,CA,40,2,2,19,3,9,12,0,
4852-20144,Fiona Hemmings,F,1,BSIE-2013,0,CEAT,39,1,2,21,3,8,8,0,
7420-99779,Oliver Young,F,1,BACA-2011,0,CAS,36,2,2,18,3,8,6,0,
7564-10410,Diana Martin,M,1,BSIE-2013,0,CEAT,42,1,2,21,3,8,8,0,
2711-04184,Joshua Ogden,F,1,BSDC-2011,0,CDC,36,1,2,18,3,8,7,0,
6341-05203,Ian Manning,M,1,BSCHEM-2011,0,CAS,44,2,2,19,3,8,9,0,
2529-97421,Lillian Harris,F,1,BSCS-2011-SP-PR,0,CAS,32,1,2,18,3,8,8,0,
9686-32831,Jennifer Gill,F,1,BSIE-2013,0,CEAT,39,1,2,21,3,8,8,0,
6972-56280,Jan Parsons,M,1,BSABE-2011,0,CEAT,40,1,2,20,3,9,9,0,
